Ballot ID,County,Candidate
1661424,Jefferson,Charles Casper Stockham
1867774,Jefferson,Charles Casper Stockham
1852460,Jefferson,Charles Casper Stockham
1239894,Jefferson,Charles Casper Stockham
1874292,Jefferson,Charles Casper Stockham
1830606,Jefferson,Charles Casper Stockham
1257658,Jefferson,Charles Casper Stockham
1472311,Jefferson,Charles Casper Stockham
1397689,Jefferson,Charles Casper Stockham
1524992,Jefferson,Charles Casper Stockham
1686481,Jefferson,Charles Casper Stockham
1929555,Jefferson,Charles Casper Stockham
1639630,Jefferson,Charles Casper Stockham
1998383,Jefferson,Charles Casper Stockham
1443833,Jefferson,Charles Casper Stockham
1505928,Jefferson,Charles Casper Stockham
1096271,Jefferson,Charles Casper Stockham
1451623,Jefferson,Charles Casper Stockham
1611020,Jefferson,Charles Casper Stockham
1717729,Jefferson,Charles Casper Stockham
1549139,Jefferson,Charles Casper Stockham
1442004,Jefferson,Charles Casper Stockham
1492589,Jefferson,Charles Casper Stockham
1639468,Jefferson,Charles Casper Stockham
1039367,Jefferson,Charles Casper Stockham
1449494,Jefferson,Charles Casper Stockham
1764259,Jefferson,Charles Casper Stockham
1039913,Jefferson,Charles Casper Stockham
1219239,Jefferson,Charles Casper Stockham
1344919,Jefferson,Charles Casper Stockham
1636080,Jefferson,Charles Casper Stockham
1746301,Jefferson,Charles Casper Stockham
1368728,Jefferson,Charles Casper Stockham
1075061,Jefferson,Charles Casper Stockham
1081817,Jefferson,Charles Casper Stockham
1540095,Jefferson,Charles Casper Stockham
1246832,Jefferson,Charles Casper Stockham
1775014,Jefferson,Charles Casper Stockham
1348774,Jefferson,Charles Casper Stockham
1889161,Jefferson,Charles Casper Stockham
1280206,Jefferson,Charles Casper Stockham
1325725,Jefferson,Charles Casper Stockham
1236156,Jefferson,Charles Casper Stockham
1997717,Jefferson,Charles Casper Stockham
1167042,Jefferson,Charles Casper Stockham
1468895,Jefferson,Charles Casper Stockham
1512898,Jefferson,Charles Casper Stockham
1987918,Jefferson,Charles Casper Stockham
1083889,Jefferson,Charles Casper Stockham
1060367,Jefferson,Charles Casper Stockham
1660600,Jefferson,Charles Casper Stockham
1820103,Jefferson,Charles Casper Stockham
1784957,Jefferson,Charles Casper Stockham
1688069,Jefferson,Charles Casper Stockham
1146891,Jefferson,Charles Casper Stockham
1712055,Jefferson,Charles Casper Stockham
1570924,Jefferson,Charles Casper Stockham
1831616,Jefferson,Charles Casper Stockham
1761899,Jefferson,Charles Casper Stockham
1029275,Jefferson,Charles Casper Stockham
1641409,Jefferson,Charles Casper Stockham
1114507,Jefferson,Charles Casper Stockham
1774501,Jefferson,Charles Casper Stockham
1689512,Jefferson,Charles Casper Stockham
1698566,Jefferson,Charles Casper Stockham
1663509,Jefferson,Charles Casper Stockham
1616765,Jefferson,Charles Casper Stockham
1241817,Jefferson,Charles Casper Stockham
1117985,Jefferson,Charles Casper Stockham
1839640,Jefferson,Charles Casper Stockham
1838545,Jefferson,Charles Casper Stockham
1343473,Jefferson,Charles Casper Stockham
1616704,Jefferson,Charles Casper Stockham
1315418,Jefferson,Charles Casper Stockham
1000840,Jefferson,Charles Casper Stockham
1425835,Jefferson,Charles Casper Stockham
1880990,Jefferson,Charles Casper Stockham
1989511,Jefferson,Charles Casper Stockham
1043317,Jefferson,Charles Casper Stockham
1767127,Jefferson,Charles Casper Stockham
1392639,Jefferson,Charles Casper Stockham
1183021,Jefferson,Charles Casper Stockham
1537330,Jefferson,Charles Casper Stockham
1859150,Jefferson,Charles Casper Stockham
1660580,Jefferson,Charles Casper Stockham
1337841,Jefferson,Charles Casper Stockham
1234642,Jefferson,Charles Casper Stockham
1932457,Jefferson,Charles Casper Stockham
1590581,Jefferson,Charles Casper Stockham
1324110,Jefferson,Charles Casper Stockham
1643458,Jefferson,Charles Casper Stockham
1148639,Jefferson,Charles Casper Stockham
1527832,Jefferson,Charles Casper Stockham
1651700,Jefferson,Charles Casper Stockham
1538105,Jefferson,Charles Casper Stockham
1250536,Jefferson,Charles Casper Stockham
1483159,Jefferson,Charles Casper Stockham
1078204,Jefferson,Charles Casper Stockham
1522672,Jefferson,Charles Casper Stockham
1423075,Jefferson,Charles Casper Stockham
1291758,Jefferson,Charles Casper Stockham
1494201,Jefferson,Charles Casper Stockham
1909046,Jefferson,Charles Casper Stockham
1986813,Jefferson,Charles Casper Stockham
1614362,Jefferson,Charles Casper Stockham
1624061,Jefferson,Charles Casper Stockham
1239927,Jefferson,Charles Casper Stockham
1133569,Jefferson,Charles Casper Stockham
1712944,Jefferson,Charles Casper Stockham
1917952,Jefferson,Charles Casper Stockham
1294709,Jefferson,Charles Casper Stockham
1261537,Jefferson,Charles Casper Stockham
1748803,Jefferson,Charles Casper Stockham
1364582,Jefferson,Charles Casper Stockham
1162732,Jefferson,Charles Casper Stockham
1243812,Jefferson,Charles Casper Stockham
1892184,Jefferson,Charles Casper Stockham
1692056,Jefferson,Charles Casper Stockham
1600459,Jefferson,Charles Casper Stockham
1804353,Jefferson,Charles Casper Stockham
1987119,Jefferson,Charles Casper Stockham
1948061,Jefferson,Charles Casper Stockham
1102462,Jefferson,Charles Casper Stockham
1895303,Jefferson,Charles Casper Stockham
1110411,Jefferson,Charles Casper Stockham
1765316,Jefferson,Charles Casper Stockham
1953031,Jefferson,Charles Casper Stockham
1561207,Jefferson,Charles Casper Stockham
1386656,Jefferson,Charles Casper Stockham
1117212,Jefferson,Charles Casper Stockham
1001836,Jefferson,Charles Casper Stockham
1903865,Jefferson,Charles Casper Stockham
1871128,Jefferson,Charles Casper Stockham
1390668,Jefferson,Charles Casper Stockham
1436233,Jefferson,Charles Casper Stockham
1320364,Jefferson,Charles Casper Stockham
1041119,Jefferson,Charles Casper Stockham
1447813,Jefferson,Charles Casper Stockham
1847800,Jefferson,Charles Casper Stockham
1298791,Jefferson,Charles Casper Stockham
1846850,Jefferson,Charles Casper Stockham
1930189,Jefferson,Charles Casper Stockham
1514303,Jefferson,Charles Casper Stockham
1609882,Jefferson,Charles Casper Stockham
1731758,Jefferson,Charles Casper Stockham
1418711,Jefferson,Charles Casper Stockham
1768428,Jefferson,Charles Casper Stockham
1761901,Jefferson,Charles Casper Stockham
1913501,Jefferson,Charles Casper Stockham
1131027,Jefferson,Charles Casper Stockham
1560565,Jefferson,Charles Casper Stockham
1040804,Jefferson,Charles Casper Stockham
1175071,Jefferson,Charles Casper Stockham
1005711,Jefferson,Charles Casper Stockham
1845182,Jefferson,Charles Casper Stockham
1164887,Jefferson,Charles Casper Stockham
1275614,Jefferson,Charles Casper Stockham
1570165,Jefferson,Charles Casper Stockham
1051620,Jefferson,Charles Casper Stockham
1870521,Jefferson,Charles Casper Stockham
1977144,Jefferson,Charles Casper Stockham
1697933,Jefferson,Charles Casper Stockham
1714413,Jefferson,Charles Casper Stockham
1113262,Jefferson,Charles Casper Stockham
1109352,Jefferson,Charles Casper Stockham
1085064,Jefferson,Charles Casper Stockham
1081119,Jefferson,Charles Casper Stockham
1870846,Jefferson,Charles Casper Stockham
1095386,Jefferson,Charles Casper Stockham
1541009,Jefferson,Charles Casper Stockham
1354136,Jefferson,Charles Casper Stockham
1993728,Jefferson,Charles Casper Stockham
1034140,Jefferson,Charles Casper Stockham
1435591,Jefferson,Charles Casper Stockham
1617589,Jefferson,Charles Casper Stockham
1109395,Jefferson,Charles Casper Stockham
1809697,Jefferson,Charles Casper Stockham
1846971,Jefferson,Charles Casper Stockham
1242168,Jefferson,Charles Casper Stockham
1400955,Jefferson,Charles Casper Stockham
1911251,Jefferson,Charles Casper Stockham
1426184,Jefferson,Charles Casper Stockham
1916983,Jefferson,Charles Casper Stockham
1854516,Jefferson,Charles Casper Stockham
1549845,Jefferson,Charles Casper Stockham
1975113,Jefferson,Charles Casper Stockham
1006261,Jefferson,Charles Casper Stockham
1182282,Jefferson,Charles Casper Stockham
1140662,Jefferson,Charles Casper Stockham
1636433,Jefferson,Charles Casper Stockham
1314035,Jefferson,Charles Casper Stockham
1247405,Jefferson,Charles Casper Stockham
1287526,Jefferson,Charles Casper Stockham
1849295,Jefferson,Charles Casper Stockham
1196880,Jefferson,Charles Casper Stockham
1411973,Jefferson,Charles Casper Stockham
1935568,Jefferson,Charles Casper Stockham
1074194,Jefferson,Charles Casper Stockham
1035031,Jefferson,Charles Casper Stockham
1664737,Jefferson,Charles Casper Stockham
1119374,Jefferson,Charles Casper Stockham
1499512,Jefferson,Charles Casper Stockham
1795561,Jefferson,Charles Casper Stockham
1355049,Jefferson,Charles Casper Stockham
1796290,Jefferson,Charles Casper Stockham
1054744,Jefferson,Charles Casper Stockham
1174909,Jefferson,Charles Casper Stockham
1142096,Jefferson,Charles Casper Stockham
1178157,Jefferson,Charles Casper Stockham
1371288,Jefferson,Charles Casper Stockham
1907008,Jefferson,Charles Casper Stockham
1988232,Jefferson,Charles Casper Stockham
1585210,Jefferson,Charles Casper Stockham
1345175,Jefferson,Charles Casper Stockham
1262519,Jefferson,Charles Casper Stockham
1165087,Jefferson,Charles Casper Stockham
1026100,Jefferson,Charles Casper Stockham
1252297,Jefferson,Charles Casper Stockham
1169663,Jefferson,Charles Casper Stockham
1498932,Jefferson,Charles Casper Stockham
1761534,Jefferson,Charles Casper Stockham
1496957,Jefferson,Charles Casper Stockham
1224648,Jefferson,Charles Casper Stockham
1927220,Jefferson,Charles Casper Stockham
1951306,Jefferson,Charles Casper Stockham
1742866,Jefferson,Charles Casper Stockham
1732529,Jefferson,Charles Casper Stockham
1732769,Jefferson,Charles Casper Stockham
1666302,Jefferson,Charles Casper Stockham
1904959,Jefferson,Charles Casper Stockham
1242345,Jefferson,Charles Casper Stockham
1225822,Jefferson,Charles Casper Stockham
1264282,Jefferson,Charles Casper Stockham
1511992,Jefferson,Charles Casper Stockham
1854952,Jefferson,Charles Casper Stockham
1885829,Jefferson,Charles Casper Stockham
1115739,Jefferson,Charles Casper Stockham
1871706,Jefferson,Charles Casper Stockham
1777378,Jefferson,Charles Casper Stockham
1984137,Jefferson,Charles Casper Stockham
1283808,Jefferson,Charles Casper Stockham
1024624,Jefferson,Charles Casper Stockham
1689151,Jefferson,Charles Casper Stockham
1181983,Jefferson,Charles Casper Stockham
1049262,Jefferson,Charles Casper Stockham
1849080,Jefferson,Charles Casper Stockham
1456682,Jefferson,Charles Casper Stockham
1427670,Jefferson,Charles Casper Stockham
1649125,Jefferson,Charles Casper Stockham
1076985,Jefferson,Charles Casper Stockham
1023979,Jefferson,Charles Casper Stockham
1537908,Jefferson,Charles Casper Stockham
1716521,Jefferson,Charles Casper Stockham
1827288,Jefferson,Charles Casper Stockham
1567039,Jefferson,Charles Casper Stockham
1015934,Jefferson,Charles Casper Stockham
1794448,Jefferson,Charles Casper Stockham
1892737,Jefferson,Charles Casper Stockham
1452062,Jefferson,Charles Casper Stockham
1849221,Jefferson,Charles Casper Stockham
1350381,Jefferson,Charles Casper Stockham
1605392,Jefferson,Charles Casper Stockham
1504054,Jefferson,Charles Casper Stockham
1643665,Jefferson,Charles Casper Stockham
1654315,Jefferson,Charles Casper Stockham
1593415,Jefferson,Charles Casper Stockham
1870607,Jefferson,Charles Casper Stockham
1571096,Jefferson,Charles Casper Stockham
1514631,Jefferson,Charles Casper Stockham
1020066,Jefferson,Charles Casper Stockham
1637711,Jefferson,Charles Casper Stockham
1972200,Jefferson,Charles Casper Stockham
1669238,Jefferson,Charles Casper Stockham
1568699,Jefferson,Charles Casper Stockham
1325033,Jefferson,Charles Casper Stockham
1354081,Jefferson,Charles Casper Stockham
1621533,Jefferson,Charles Casper Stockham
1754438,Jefferson,Charles Casper Stockham
1858409,Jefferson,Charles Casper Stockham
1491475,Jefferson,Charles Casper Stockham
1880435,Jefferson,Charles Casper Stockham
1981229,Jefferson,Charles Casper Stockham
1331877,Jefferson,Charles Casper Stockham
1789814,Jefferson,Charles Casper Stockham
1847210,Jefferson,Charles Casper Stockham
1167573,Jefferson,Charles Casper Stockham
1410890,Jefferson,Charles Casper Stockham
1747066,Jefferson,Charles Casper Stockham
1695948,Jefferson,Charles Casper Stockham
1268951,Jefferson,Charles Casper Stockham
1512609,Jefferson,Charles Casper Stockham
1297524,Jefferson,Charles Casper Stockham
1868847,Jefferson,Charles Casper Stockham
1359678,Jefferson,Charles Casper Stockham
1052138,Jefferson,Charles Casper Stockham
1865716,Jefferson,Charles Casper Stockham
1251666,Jefferson,Charles Casper Stockham
1902994,Jefferson,Charles Casper Stockham
1528909,Jefferson,Charles Casper Stockham
1538918,Jefferson,Charles Casper Stockham
1029944,Jefferson,Charles Casper Stockham
1390177,Jefferson,Charles Casper Stockham
1506532,Jefferson,Charles Casper Stockham
1901164,Jefferson,Charles Casper Stockham
1913093,Jefferson,Charles Casper Stockham
1570955,Jefferson,Charles Casper Stockham
1075227,Jefferson,Charles Casper Stockham
1758237,Jefferson,Charles Casper Stockham
1746862,Jefferson,Charles Casper Stockham
1771689,Jefferson,Charles Casper Stockham
1386760,Jefferson,Charles Casper Stockham
1613822,Jefferson,Charles Casper Stockham
1037307,Jefferson,Charles Casper Stockham
1488148,Jefferson,Charles Casper Stockham
1536694,Jefferson,Charles Casper Stockham
1524635,Jefferson,Charles Casper Stockham
1225014,Jefferson,Charles Casper Stockham
1210774,Jefferson,Charles Casper Stockham
1325222,Jefferson,Charles Casper Stockham
1402668,Jefferson,Charles Casper Stockham
1344773,Jefferson,Charles Casper Stockham
1494380,Jefferson,Charles Casper Stockham
1302532,Jefferson,Charles Casper Stockham
1300737,Jefferson,Charles Casper Stockham
1900564,Jefferson,Charles Casper Stockham
1788650,Jefferson,Charles Casper Stockham
1542600,Jefferson,Charles Casper Stockham
1958084,Jefferson,Charles Casper Stockham
1730167,Jefferson,Charles Casper Stockham
1766638,Jefferson,Charles Casper Stockham
1281795,Jefferson,Charles Casper Stockham
1365388,Jefferson,Charles Casper Stockham
1319171,Jefferson,Charles Casper Stockham
1663462,Jefferson,Charles Casper Stockham
1588348,Jefferson,Charles Casper Stockham
1099165,Jefferson,Charles Casper Stockham
1174651,Jefferson,Charles Casper Stockham
1161961,Jefferson,Charles Casper Stockham
1574780,Jefferson,Charles Casper Stockham
1748850,Jefferson,Charles Casper Stockham
1189350,Jefferson,Charles Casper Stockham
1078061,Jefferson,Charles Casper Stockham
1321765,Jefferson,Charles Casper Stockham
1017054,Jefferson,Charles Casper Stockham
1921693,Jefferson,Charles Casper Stockham
1633291,Jefferson,Charles Casper Stockham
1263362,Jefferson,Charles Casper Stockham
1509127,Jefferson,Charles Casper Stockham
1801317,Jefferson,Charles Casper Stockham
1120740,Jefferson,Charles Casper Stockham
1612463,Jefferson,Charles Casper Stockham
1270340,Jefferson,Charles Casper Stockham
1986910,Jefferson,Charles Casper Stockham
1996409,Jefferson,Charles Casper Stockham
1981931,Jefferson,Charles Casper Stockham
1227578,Jefferson,Charles Casper Stockham
1186701,Jefferson,Charles Casper Stockham
1111124,Jefferson,Charles Casper Stockham
1175108,Jefferson,Charles Casper Stockham
1409922,Jefferson,Charles Casper Stockham
1426830,Jefferson,Charles Casper Stockham
1007694,Jefferson,Charles Casper Stockham
1516107,Jefferson,Charles Casper Stockham
1427106,Jefferson,Charles Casper Stockham
1620982,Jefferson,Charles Casper Stockham
1165504,Jefferson,Charles Casper Stockham
1555742,Jefferson,Charles Casper Stockham
1317171,Jefferson,Charles Casper Stockham
1191544,Jefferson,Charles Casper Stockham
1894246,Jefferson,Charles Casper Stockham
1216860,Jefferson,Charles Casper Stockham
1923482,Jefferson,Charles Casper Stockham
1166082,Jefferson,Charles Casper Stockham
1878913,Jefferson,Charles Casper Stockham
1073123,Jefferson,Charles Casper Stockham
1497897,Jefferson,Charles Casper Stockham
1786299,Jefferson,Charles Casper Stockham
1593976,Jefferson,Charles Casper Stockham
1333315,Jefferson,Charles Casper Stockham
1579547,Jefferson,Charles Casper Stockham
1349815,Jefferson,Charles Casper Stockham
1501441,Jefferson,Charles Casper Stockham
1274021,Jefferson,Charles Casper Stockham
1278956,Jefferson,Charles Casper Stockham
1473855,Jefferson,Charles Casper Stockham
1285365,Jefferson,Charles Casper Stockham
1301504,Jefferson,Charles Casper Stockham
1054293,Jefferson,Charles Casper Stockham
1928296,Jefferson,Charles Casper Stockham
1112234,Jefferson,Charles Casper Stockham
1435317,Jefferson,Charles Casper Stockham
1274644,Jefferson,Charles Casper Stockham
1548406,Jefferson,Charles Casper Stockham
1625396,Jefferson,Charles Casper Stockham
1877957,Jefferson,Charles Casper Stockham
1637818,Jefferson,Charles Casper Stockham
1947228,Jefferson,Charles Casper Stockham
1848207,Jefferson,Charles Casper Stockham
1026913,Jefferson,Charles Casper Stockham
1608501,Jefferson,Charles Casper Stockham
1019476,Jefferson,Charles Casper Stockham
1840907,Jefferson,Charles Casper Stockham
1180824,Jefferson,Charles Casper Stockham
1509196,Jefferson,Charles Casper Stockham
1641892,Jefferson,Charles Casper Stockham
1156944,Jefferson,Charles Casper Stockham
1064340,Jefferson,Charles Casper Stockham
1639054,Jefferson,Charles Casper Stockham
1522871,Jefferson,Charles Casper Stockham
1999684,Jefferson,Charles Casper Stockham
1260987,Jefferson,Charles Casper Stockham
1794203,Jefferson,Charles Casper Stockham
1790362,Jefferson,Charles Casper Stockham
1119585,Jefferson,Charles Casper Stockham
1236568,Jefferson,Charles Casper Stockham
1212318,Jefferson,Charles Casper Stockham
1311648,Jefferson,Charles Casper Stockham
1947607,Jefferson,Charles Casper Stockham
1548219,Jefferson,Charles Casper Stockham
1830616,Jefferson,Charles Casper Stockham
1006436,Jefferson,Charles Casper Stockham
1954541,Jefferson,Charles Casper Stockham
1741416,Jefferson,Charles Casper Stockham
1222380,Jefferson,Charles Casper Stockham
1139508,Jefferson,Charles Casper Stockham
1392770,Jefferson,Charles Casper Stockham
1015299,Jefferson,Charles Casper Stockham
1612917,Jefferson,Charles Casper Stockham
1827919,Jefferson,Charles Casper Stockham
1903746,Jefferson,Charles Casper Stockham
1625973,Jefferson,Charles Casper Stockham
1605776,Jefferson,Charles Casper Stockham
1741608,Jefferson,Charles Casper Stockham
1044602,Jefferson,Charles Casper Stockham
1108971,Jefferson,Charles Casper Stockham
1791689,Jefferson,Charles Casper Stockham
1136784,Jefferson,Charles Casper Stockham
1420339,Jefferson,Charles Casper Stockham
1238543,Jefferson,Charles Casper Stockham
1558557,Jefferson,Charles Casper Stockham
1153617,Jefferson,Charles Casper Stockham
1316513,Jefferson,Charles Casper Stockham
1745819,Jefferson,Charles Casper Stockham
1418671,Jefferson,Charles Casper Stockham
1532942,Jefferson,Charles Casper Stockham
1925729,Jefferson,Charles Casper Stockham
1981436,Jefferson,Charles Casper Stockham
1705998,Jefferson,Charles Casper Stockham
1860862,Jefferson,Charles Casper Stockham
1245156,Jefferson,Charles Casper Stockham
1018001,Jefferson,Charles Casper Stockham
1483767,Jefferson,Charles Casper Stockham
1952929,Jefferson,Charles Casper Stockham
1187470,Jefferson,Charles Casper Stockham
1916113,Jefferson,Charles Casper Stockham
1426206,Jefferson,Charles Casper Stockham
1725372,Jefferson,Charles Casper Stockham
1084618,Jefferson,Charles Casper Stockham
1623400,Jefferson,Charles Casper Stockham
1912496,Jefferson,Charles Casper Stockham
1483694,Jefferson,Charles Casper Stockham
1355746,Jefferson,Charles Casper Stockham
1073783,Jefferson,Charles Casper Stockham
1299663,Jefferson,Charles Casper Stockham
1259517,Jefferson,Charles Casper Stockham
1538047,Jefferson,Charles Casper Stockham
1334608,Jefferson,Charles Casper Stockham
1247448,Jefferson,Charles Casper Stockham
1508674,Jefferson,Charles Casper Stockham
1462696,Jefferson,Charles Casper Stockham
1873798,Jefferson,Charles Casper Stockham
1242587,Jefferson,Charles Casper Stockham
1195788,Jefferson,Charles Casper Stockham
1340506,Jefferson,Charles Casper Stockham
1136222,Jefferson,Charles Casper Stockham
1698256,Jefferson,Charles Casper Stockham
1499300,Jefferson,Charles Casper Stockham
1069970,Jefferson,Charles Casper Stockham
1276937,Jefferson,Charles Casper Stockham
1644363,Jefferson,Charles Casper Stockham
1411890,Jefferson,Charles Casper Stockham
1797734,Jefferson,Charles Casper Stockham
1332559,Jefferson,Charles Casper Stockham
1512606,Jefferson,Charles Casper Stockham
1405525,Jefferson,Charles Casper Stockham
1284414,Jefferson,Charles Casper Stockham
1418990,Jefferson,Charles Casper Stockham
1848029,Jefferson,Charles Casper Stockham
1065864,Jefferson,Charles Casper Stockham
1473035,Jefferson,Charles Casper Stockham
1991629,Jefferson,Charles Casper Stockham
1747892,Jefferson,Charles Casper Stockham
1669312,Jefferson,Charles Casper Stockham
1079305,Jefferson,Charles Casper Stockham
1693338,Jefferson,Charles Casper Stockham
1738247,Jefferson,Charles Casper Stockham
1023432,Jefferson,Charles Casper Stockham
1942493,Jefferson,Charles Casper Stockham
1719815,Jefferson,Charles Casper Stockham
1854650,Jefferson,Charles Casper Stockham
1318703,Jefferson,Charles Casper Stockham
1621561,Jefferson,Charles Casper Stockham
1908156,Jefferson,Charles Casper Stockham
1231833,Jefferson,Charles Casper Stockham
1430725,Jefferson,Charles Casper Stockham
1552736,Jefferson,Charles Casper Stockham
1482441,Jefferson,Charles Casper Stockham
1429813,Jefferson,Charles Casper Stockham
1862521,Jefferson,Charles Casper Stockham
1643867,Jefferson,Charles Casper Stockham
1383316,Jefferson,Charles Casper Stockham
1464534,Jefferson,Charles Casper Stockham
1101497,Jefferson,Charles Casper Stockham
1869155,Jefferson,Charles Casper Stockham
1895533,Jefferson,Charles Casper Stockham
1000750,Jefferson,Charles Casper Stockham
1701223,Jefferson,Charles Casper Stockham
1247640,Jefferson,Charles Casper Stockham
1103594,Jefferson,Charles Casper Stockham
1761342,Jefferson,Charles Casper Stockham
1929805,Jefferson,Charles Casper Stockham
1438611,Jefferson,Charles Casper Stockham
1973000,Jefferson,Charles Casper Stockham
1636050,Jefferson,Charles Casper Stockham
1004766,Jefferson,Charles Casper Stockham
1400494,Jefferson,Charles Casper Stockham
1084650,Jefferson,Charles Casper Stockham
1459457,Jefferson,Charles Casper Stockham
1300050,Jefferson,Charles Casper Stockham
1954221,Jefferson,Charles Casper Stockham
1584942,Jefferson,Charles Casper Stockham
1596107,Jefferson,Charles Casper Stockham
1491082,Jefferson,Charles Casper Stockham
1087754,Jefferson,Charles Casper Stockham
1925715,Jefferson,Charles Casper Stockham
1316142,Jefferson,Charles Casper Stockham
1922783,Jefferson,Charles Casper Stockham
1415997,Jefferson,Charles Casper Stockham
1186291,Jefferson,Charles Casper Stockham
1566990,Jefferson,Charles Casper Stockham
1950472,Jefferson,Charles Casper Stockham
1729333,Jefferson,Charles Casper Stockham
1259398,Jefferson,Charles Casper Stockham
1490209,Jefferson,Charles Casper Stockham
1758984,Jefferson,Charles Casper Stockham
1295489,Jefferson,Charles Casper Stockham
1302824,Jefferson,Charles Casper Stockham
1646545,Jefferson,Charles Casper Stockham
1810661,Jefferson,Charles Casper Stockham
1888767,Jefferson,Charles Casper Stockham
1786084,Jefferson,Charles Casper Stockham
1309512,Jefferson,Charles Casper Stockham
1840093,Jefferson,Charles Casper Stockham
1713050,Jefferson,Charles Casper Stockham
1505608,Jefferson,Charles Casper Stockham
1781703,Jefferson,Charles Casper Stockham
1753528,Jefferson,Charles Casper Stockham
1513234,Jefferson,Charles Casper Stockham
1151748,Jefferson,Charles Casper Stockham
1856918,Jefferson,Charles Casper Stockham
1707008,Jefferson,Charles Casper Stockham
1376920,Jefferson,Charles Casper Stockham
1797673,Jefferson,Charles Casper Stockham
1649006,Jefferson,Charles Casper Stockham
1464713,Jefferson,Charles Casper Stockham
1275382,Jefferson,Charles Casper Stockham
1154462,Jefferson,Charles Casper Stockham
1625781,Jefferson,Charles Casper Stockham
1420475,Jefferson,Charles Casper Stockham
1695718,Jefferson,Charles Casper Stockham
1257895,Jefferson,Charles Casper Stockham
1240978,Jefferson,Charles Casper Stockham
1352365,Jefferson,Charles Casper Stockham
1319439,Jefferson,Charles Casper Stockham
1338026,Jefferson,Charles Casper Stockham
1691405,Jefferson,Charles Casper Stockham
1295297,Jefferson,Charles Casper Stockham
1799237,Jefferson,Charles Casper Stockham
1076398,Jefferson,Charles Casper Stockham
1693780,Jefferson,Charles Casper Stockham
1789830,Jefferson,Charles Casper Stockham
1878939,Jefferson,Charles Casper Stockham
1337764,Jefferson,Charles Casper Stockham
1780727,Jefferson,Charles Casper Stockham
1324262,Jefferson,Charles Casper Stockham
1489155,Jefferson,Charles Casper Stockham
1426496,Jefferson,Charles Casper Stockham
1199105,Jefferson,Charles Casper Stockham
1949316,Jefferson,Charles Casper Stockham
1238055,Jefferson,Charles Casper Stockham
1623035,Jefferson,Charles Casper Stockham
1200943,Jefferson,Charles Casper Stockham
1104547,Jefferson,Charles Casper Stockham
1406342,Jefferson,Charles Casper Stockham
1764241,Jefferson,Charles Casper Stockham
1222923,Jefferson,Charles Casper Stockham
1460058,Jefferson,Charles Casper Stockham
1149636,Jefferson,Charles Casper Stockham
1753892,Jefferson,Charles Casper Stockham
1802143,Jefferson,Charles Casper Stockham
1819425,Jefferson,Charles Casper Stockham
1607797,Jefferson,Charles Casper Stockham
1801915,Jefferson,Charles Casper Stockham
1847718,Jefferson,Charles Casper Stockham
1587063,Jefferson,Charles Casper Stockham
1104527,Jefferson,Charles Casper Stockham
1509043,Jefferson,Charles Casper Stockham
1895773,Jefferson,Charles Casper Stockham
1339817,Jefferson,Charles Casper Stockham
1151026,Jefferson,Charles Casper Stockham
1211525,Jefferson,Charles Casper Stockham
1657885,Jefferson,Charles Casper Stockham
1725545,Jefferson,Charles Casper Stockham
1503490,Jefferson,Charles Casper Stockham
1746211,Jefferson,Charles Casper Stockham
1095186,Jefferson,Charles Casper Stockham
1102281,Jefferson,Charles Casper Stockham
1923980,Jefferson,Charles Casper Stockham
1333098,Jefferson,Charles Casper Stockham
1064606,Jefferson,Charles Casper Stockham
1560468,Jefferson,Charles Casper Stockham
1436608,Jefferson,Charles Casper Stockham
1366569,Jefferson,Charles Casper Stockham
1088314,Jefferson,Charles Casper Stockham
1292062,Jefferson,Charles Casper Stockham
1488351,Jefferson,Charles Casper Stockham
1250545,Jefferson,Charles Casper Stockham
1488527,Jefferson,Charles Casper Stockham
1778447,Jefferson,Charles Casper Stockham
1338909,Jefferson,Charles Casper Stockham
1820968,Jefferson,Charles Casper Stockham
1349970,Jefferson,Charles Casper Stockham
1174685,Jefferson,Charles Casper Stockham
1153201,Jefferson,Charles Casper Stockham
1381692,Jefferson,Charles Casper Stockham
1942357,Jefferson,Charles Casper Stockham
1176885,Jefferson,Charles Casper Stockham
1587278,Jefferson,Charles Casper Stockham
1896476,Jefferson,Charles Casper Stockham
1327402,Jefferson,Charles Casper Stockham
1823100,Jefferson,Charles Casper Stockham
1298383,Jefferson,Charles Casper Stockham
1627668,Jefferson,Charles Casper Stockham
1560184,Jefferson,Charles Casper Stockham
1669858,Jefferson,Charles Casper Stockham
1473418,Jefferson,Charles Casper Stockham
1946380,Jefferson,Charles Casper Stockham
1214614,Jefferson,Charles Casper Stockham
1703661,Jefferson,Charles Casper Stockham
1647251,Jefferson,Charles Casper Stockham
1364696,Jefferson,Charles Casper Stockham
1189208,Jefferson,Charles Casper Stockham
1268094,Jefferson,Charles Casper Stockham
1231441,Jefferson,Charles Casper Stockham
1566934,Jefferson,Charles Casper Stockham
1673381,Jefferson,Charles Casper Stockham
1710760,Jefferson,Charles Casper Stockham
1907037,Jefferson,Charles Casper Stockham
1608161,Jefferson,Charles Casper Stockham
1404126,Jefferson,Charles Casper Stockham
1940944,Jefferson,Charles Casper Stockham
1441091,Jefferson,Charles Casper Stockham
1303979,Jefferson,Charles Casper Stockham
1049498,Jefferson,Charles Casper Stockham
1787658,Jefferson,Charles Casper Stockham
1415380,Jefferson,Charles Casper Stockham
